0.1,0.0,0.1,0.9999,0.0010,0.0012,3
0.0,0.0,0.3,0.9999,0.0011,0.0011,3
-0.0,0.0,0.4,0.9999,0.0013,0.0012,3
0.1,-0.0,0.2,0.9999,0.0012,0.0010,3
0.2,0.0,-0.0,0.9999,0.0012,0.0008,3
0.0,0.0,-0.1,0.9999,0.0012,0.0006,3
-0.1,0.0,-0.0,0.9999,0.0013,0.0008,3
-0.1,0.0,-0.2,0.9999,0.0014,0.0010,3
0.0,0.0,-0.2,0.9999,0.0016,0.0009,3
-0.0,0.0,0.0,0.9999,0.0016,0.0011,3
0.0,-0.0,0.1,0.9999,0.0015,0.0010,3
0.0,0.0,0.2,0.9999,0.0016,0.0008,3
0.1,0.0,0.1,0.9999,0.0016,0.0006,3
0.0,0.1,0.1,0.9999,0.0018,0.0006,3
-0.0,0.0,0.1,0.9999,0.0019,0.0008,3
-0.0,0.1,-0.1,0.9999,0.0020,0.0009,3
0.0,0.1,-0.2,0.9999,0.0022,0.0008,3
-0.0,0.0,-0.3,0.9999,0.0024,0.0008,3
-0.0,-0.0,-0.3,0.9999,0.0023,0.0010,3
0.1,-0.1,-0.3,0.9999,0.0022,0.0008,3
0.1,-0.0,-0.2,0.9999,0.0021,0.0006,3
0.1,-0.0,-0.0,0.9999,0.0020,0.0004,3
0.0,0.0,0.1,0.9999,0.0021,0.0003,3
0.0,0.0,0.1,0.9999,0.0022,0.0001,3
0.0,-0.0,0.2,0.9999,0.0021,-0.0000,3
-0.0,-0.0,0.2,0.9999,0.0020,0.0001,3
-0.1,-0.0,0.2,0.9999,0.0019,0.0003,3
-0.1,-0.0,0.1,0.9999,0.0018,0.0005,3
0.0,-0.1,-0.1,0.9999,0.0016,0.0004,3
0.0,-0.0,-0.1,0.9999,0.0014,0.0004,3
-0.1,-0.1,-0.0,0.9999,0.0013,0.0005,3
-0.1,-0.1,-0.1,0.9999,0.0012,0.0006,3
-0.0,-0.1,0.0,0.9999,0.0010,0.0007,3
-0.1,-0.1,0.2,0.9999,0.0009,0.0009,3
0.0,-0.1,0.2,0.9999,0.0007,0.0008,3
0.0,0.0,0.1,0.9999,0.0008,0.0006,3
0.0,-0.1,0.2,0.9999,0.0006,0.0005,3
-0.0,-0.1,0.2,0.9999,0.0004,0.0005,3
0.0,-0.0,0.1,0.9999,0.0004,0.0003,3
0.0,-0.0,-0.1,0.9999,0.0003,0.0002,3
-0.0,0.0,-0.1,0.9999,0.0003,0.0004,3
0.1,-0.0,-0.2,0.9999,0.0003,0.0002,3
-0.0,-0.0,-0.0,0.9999,0.0001,0.0003,3
0.0,0.0,-0.0,0.9999,0.0003,0.0002,3
-0.1,-0.0,-0.1,0.9999,0.0002,0.0004,3
-0.1,0.0,-0.0,0.9999,0.0003,0.0005,3
0.0,0.1,-0.1,0.9999,0.0005,0.0005,3
0.1,0.1,-0.1,0.9999,0.0007,0.0003,3
0.0,0.1,-0.0,0.9999,0.0009,0.0003,3
0.0,0.0,-0.1,0.9999,0.0010,0.0002,3
0.0,0.1,-0.1,0.9999,0.0012,0.0002,3
0.1,0.0,-0.1,0.9999,0.0013,0.0000,3
0.0,0.0,-0.1,0.9999,0.0015,-0.0001,3
-0.0,0.1,-0.2,0.9999,0.0016,-0.0000,3
-0.0,0.0,-0.1,0.9999,0.0018,-0.0000,3
-0.0,0.0,0.0,0.9999,0.0020,0.0001,3
-0.0,0.0,-0.0,0.9999,0.0022,0.0002,3
-0.0,-0.0,0.1,0.9999,0.0020,0.0003,3
0.0,0.0,0.1,0.9999,0.0020,0.0001,3
-0.1,-0.1,0.1,0.9999,0.0019,0.0003,3
-0.0,-0.1,0.3,0.9999,0.0017,0.0004,3
-0.0,-0.0,0.0,0.9999,0.0016,0.0005,3
-0.0,-0.1,0.0,0.9999,0.0014,0.0006,3
-0.0,-0.0,-0.0,0.9999,0.0013,0.0007,3
0.0,-0.1,0.1,0.9999,0.0011,0.0006,3
0.0,-0.1,-0.0,0.9999,0.0009,0.0006,3
-0.0,-0.1,-0.0,0.9999,0.0007,0.0006,3
0.0,-0.0,0.0,0.9999,0.0009,0.0007,3
0.0,-0.1,-0.0,0.9999,0.0007,0.0007,3
0.0,-0.1,-0.0,0.9999,0.0005,0.0006,3
-0.0,-0.0,-0.1,0.9999,0.0003,0.0008,3
0.0,-0.0,0.0,0.9999,0.0003,0.0006,3
-0.0,0.0,0.1,0.9999,0.0004,0.0008,3
-0.0,0.1,-0.0,0.9999,0.0006,0.0008,3
0.0,-0.0,-0.0,0.9999,0.0005,0.0007,3
-0.1,0.1,-0.1,0.9999,0.0007,0.0008,3
0.0,0.1,-0.1,0.9999,0.0008,0.0007,3
0.0,0.0,-0.1,0.9999,0.0010,0.0005,3
-0.0,0.0,-0.1,0.9999,0.0010,0.0007,3
-0.0,-0.0,-0.0,0.9999,0.0008,0.0008,3
0.0,0.1,-0.0,0.9999,0.0010,0.0007,3
0.1,0.1,-0.1,0.9999,0.0012,0.0005,3
0.1,0.0,0.0,0.9999,0.0013,0.0004,3
0.0,-0.0,0.0,0.9999,0.0013,0.0002,3
0.0,0.1,0.1,0.9999,0.0015,0.0002,3
0.1,0.0,-0.0,0.9999,0.0016,0.0000,3
0.0,-0.0,0.1,0.9999,0.0015,-0.0002,3
-0.0,0.0,0.0,0.9999,0.0016,-0.0000,3
-0.0,0.0,0.1,0.9999,0.0018,0.0000,3
-0.0,-0.0,0.0,0.9999,0.0016,0.0001,3
-0.0,-0.0,0.0,0.9999,0.0014,0.0002,3
0.0,-0.0,-0.0,0.9999,0.0012,0.0001,3
-0.1,-0.0,0.1,0.9999,0.0012,0.0003,3
-0.0,-0.0,0.1,0.9999,0.0010,0.0004,3
-0.1,-0.0,0.1,0.9999,0.0009,0.0006,3
0.0,-0.1,0.1,0.9999,0.0007,0.0005,3
-0.0,-0.0,0.0,0.9999,0.0006,0.0007,3
-0.0,-0.1,0.0,0.9999,0.0004,0.0007,3
0.0,-0.0,0.0,0.9999,0.0002,0.0006,3
0.0,-0.0,-0.1,0.9999,0.0001,0.0005,3
-0.0,-0.0,-0.1,0.9999,-0.0000,0.0007,3
-0.0,0.0,-0.1,0.9999,0.0002,0.0008,3
0.0,-0.0,-0.2,0.9999,0.0001,0.0006,3
0.0,-0.0,-0.1,0.9999,0.0001,0.0004,3
-0.1,-0.0,-0.0,0.9999,-0.0000,0.0006,3
-0.0,-0.0,-0.1,0.9999,-0.0001,0.0008,3
-0.1,0.0,-0.1,0.9999,0.0000,0.0009,3
-0.0,0.0,-0.0,0.9999,0.0002,0.0010,3
0.1,0.1,-0.1,0.9999,0.0004,0.0008,3
-0.0,0.1,-0.1,0.9999,0.0005,0.0009,3
0.0,0.1,0.1,0.9999,0.0007,0.0009,3
-0.0,0.0,0.1,0.9999,0.0009,0.0009,3
0.0,0.1,-0.0,0.9999,0.0011,0.0009,3
-0.0,0.0,-0.1,0.9999,0.0013,0.0009,3
0.0,0.0,0.0,0.9999,0.0015,0.0009,3
-0.0,0.0,0.0,0.9999,0.0017,0.0010,3
-0.0,0.0,0.1,0.9999,0.0019,0.0010,3
0.0,0.1,0.1,0.9999,0.0020,0.0009,3
0.0,0.0,0.1,0.9999,0.0021,0.0007,3
-0.0,-0.0,0.1,0.9999,0.0020,0.0009,3
-0.0,0.0,0.1,0.9999,0.0021,0.0011,3
-0.0,-0.0,-0.0,0.9999,0.0019,0.0011,3
0.0,0.0,0.1,0.9999,0.0020,0.0010,3
-0.0,-0.0,-0.0,0.9999,0.0019,0.0011,3
-0.0,-0.0,0.0,0.9999,0.0017,0.0012,3
0.0,0.0,-0.1,0.9999,0.0018,0.0010,3
0.0,0.0,0.0,0.9999,0.0018,0.0012,3
-0.0,-0.1,0.0,0.9999,0.0016,0.0013,3
0.0,-0.0,0.0,0.9999,0.0016,0.0011,3
0.0,-0.1,-0.0,0.9999,0.0014,0.0011,3
0.0,-0.0,-0.1,0.9999,0.0012,0.0010,3
0.0,-0.0,-0.1,0.9999,0.0010,0.0009,3
-0.0,0.0,-0.1,0.9999,0.0011,0.0011,3
-0.0,-0.1,-0.1,0.9999,0.0009,0.0011,3
-0.0,-0.0,-0.1,0.9999,0.0007,0.0011,3
-0.0,0.0,-0.0,0.9999,0.0009,0.0012,3
0.0,-0.0,-0.1,0.9999,0.0008,0.0014,3
-0.0,0.0,-0.0,0.9999,0.0009,0.0016,3
0.0,-0.0,0.0,0.9999,0.0008,0.0015,3
-0.1,0.0,-0.1,0.9999,0.0008,0.0017,3
0.0,-0.0,-0.1,0.9999,0.0008,0.0015,3
-0.0,0.0,0.0,0.9999,0.0008,0.0017,3
-0.0,0.0,-0.0,0.9999,0.0009,0.0019,3
-0.0,-0.0,0.0,0.9999,0.0008,0.0021,3
0.0,0.1,0.1,0.9999,0.0010,0.0019,3
-0.0,0.0,0.1,0.9999,0.0011,0.0021,3
0.1,0.0,0.0,0.9999,0.0012,0.0019,3
0.0,-0.0,0.0,0.9999,0.0011,0.0017,3
-0.0,-0.0,0.0,0.9999,0.0010,0.0019,3
0.0,0.0,0.1,0.9999,0.0012,0.0018,3
0.0,0.0,0.0,0.9999,0.0012,0.0016,3
-0.0,0.0,0.0,0.9999,0.0014,0.0017,3
0.0,0.0,-0.0,0.9999,0.0015,0.0015,3
0.0,0.0,-0.0,0.9999,0.0015,0.0013,3
0.0,-0.0,0.0,0.9999,0.0014,0.0012,3
0.0,0.0,-0.1,0.9999,0.0014,0.0010,3
0.0,-0.0,-0.1,0.9999,0.0012,0.0010,3
-0.0,-0.0,-0.1,0.9999,0.0011,0.0011,3
-0.0,-0.1,-0.0,0.9999,0.0009,0.0011,3
0.0,0.0,-0.2,0.9999,0.0010,0.0009,3
0.0,0.0,-0.1,0.9999,0.0010,0.0007,3
-0.0,-0.1,-0.1,0.9999,0.0008,0.0008,3
-0.0,-0.0,-0.0,0.9999,0.0006,0.0009,3
-0.1,0.0,-0.0,0.9999,0.0007,0.0010,3
-0.0,-0.0,-0.1,0.9999,0.0005,0.0012,3
-0.0,-0.0,-0.0,0.9999,0.0004,0.0013,3
0.0,-0.1,0.0,0.9999,0.0002,0.0013,3
-0.1,0.0,0.0,0.9999,0.0002,0.0015,3
-0.0,-0.0,-0.1,0.9999,-0.0000,0.0015,3
0.0,-0.0,0.0,0.9999,-0.0002,0.0014,3
0.0,-0.0,-0.0,0.9999,-0.0002,0.0012,3
0.0,0.0,0.1,0.9999,-0.0001,0.0011,3
0.0,-0.0,0.0,0.9999,-0.0001,0.0009,3
-0.0,0.0,0.0,0.9999,0.0001,0.0009,3
-0.0,0.0,0.1,0.9999,0.0003,0.0010,3
0.1,-0.0,-0.1,0.9999,0.0003,0.0008,3
0.0,-0.0,0.0,0.9999,0.0003,0.0006,3
-0.0,0.1,0.1,0.9999,0.0004,0.0007,3
0.0,0.0,-0.0,0.9999,0.0005,0.0005,3
-0.0,0.0,0.0,0.9999,0.0006,0.0007,3
-0.0,-0.0,0.0,0.9999,0.0005,0.0008,3
0.0,0.1,-0.1,0.9999,0.0007,0.0008,3
-0.0,0.0,-0.0,0.9999,0.0009,0.0008,3
-0.0,0.0,-0.0,0.9999,0.0010,0.0010,3
-0.0,0.0,0.0,0.9999,0.0012,0.0010,3
0.0,-0.0,-0.0,0.9999,0.0012,0.0008,3
0.0,0.0,-0.1,0.9999,0.0013,0.0007,3
0.0,0.0,-0.0,0.9999,0.0014,0.0005,3
-0.0,-0.0,-0.1,0.9999,0.0013,0.0007,3
-0.0,-0.0,-0.1,0.9999,0.0012,0.0007,3
0.0,0.0,-0.1,0.9999,0.0012,0.0005,3
0.0,-0.0,-0.0,0.9999,0.0010,0.0005,3
-0.0,-0.0,-0.0,0.9999,0.0009,0.0007,3
-0.0,0.1,-0.0,0.9999,0.0011,0.0008,3
-0.0,-0.0,0.1,0.9999,0.0009,0.0009,3
0.0,-0.0,0.0,0.9999,0.0008,0.0008,3
-0.0,-0.0,0.1,0.9999,0.0006,0.0010,3
0.0,-0.0,-0.0,0.9999,0.0004,0.0009,3
-0.0,-0.0,0.0,0.9999,0.0002,0.0009,3
0.0,0.0,0.1,0.9999,0.0003,0.0008,3
-0.0,-0.1,0.1,0.9999,0.0001,0.0008,3
-0.0,-0.0,0.0,0.9999,0.0000,0.0010,3
-0.0,0.0,0.1,0.9999,0.0002,0.0011,3
0.0,0.1,-0.1,0.9999,0.0004,0.0010,3
0.0,0.1,0.0,0.9999,0.0006,0.0010,3
0.0,0.0,0.0,0.9999,0.0008,0.0010,3
0.0,0.0,-0.0,0.9999,0.0009,0.0008,3
0.0,0.1,0.0,0.9999,0.0011,0.0008,3
-0.0,-0.0,-0.1,0.9999,0.0009,0.0009,3
-0.0,0.0,-0.0,0.9999,0.0010,0.0010,3
0.1,0.1,0.0,0.9999,0.0012,0.0009,3
0.0,0.0,-0.1,0.9999,0.0012,0.0007,3
0.0,0.0,-0.1,0.9999,0.0014,0.0006,3
0.0,-0.0,-0.0,0.9999,0.0012,0.0006,3
-0.0,0.0,-0.1,0.9999,0.0014,0.0007,3
-0.0,0.0,-0.1,0.9999,0.0015,0.0008,3
0.0,-0.0,-0.1,0.9999,0.0014,0.0006,3
0.1,0.0,0.1,0.9999,0.0016,0.0005,3
0.0,0.1,-0.0,0.9999,0.0018,0.0004,3
0.0,0.0,-0.0,0.9999,0.0018,0.0002,3
0.0,0.0,-0.1,0.9999,0.0019,0.0001,3
-0.0,-0.0,-0.0,0.9999,0.0019,0.0003,3
-0.0,-0.0,-0.0,0.9999,0.0017,0.0005,3
0.0,0.0,0.0,0.9999,0.0019,0.0004,3
-0.0,0.0,0.1,0.9999,0.0019,0.0006,3
-0.0,-0.1,-0.0,0.9999,0.0017,0.0006,3
-0.0,-0.1,0.0,0.9999,0.0016,0.0007,3
-0.0,0.0,0.1,0.9999,0.0017,0.0009,3
0.0,-0.0,-0.1,0.9999,0.0016,0.0007,3
0.0,0.0,-0.1,0.9999,0.0018,0.0007,3
-0.0,-0.1,0.1,0.9999,0.0016,0.0007,3
-0.0,-0.0,-0.0,0.9999,0.0014,0.0007,3
0.0,-0.0,-0.1,0.9999,0.0013,0.0005,3
-0.0,-0.0,0.0,0.9999,0.0012,0.0007,3
-0.0,-0.0,0.0,0.9999,0.0011,0.0009,3
-0.0,0.0,0.1,0.9999,0.0012,0.0011,3
-0.0,-0.0,0.0,0.9999,0.0010,0.0012,3
0.1,0.0,-0.0,0.9999,0.0010,0.0010,3
0.1,-0.0,0.0,0.9999,0.0010,0.0008,3
-0.0,0.0,-0.0,0.9999,0.0012,0.0008,3
-0.0,0.0,0.0,0.9999,0.0014,0.0010,3
0.0,0.1,-0.0,0.9999,0.0016,0.0009,3
-0.0,-0.0,-0.1,0.9999,0.0014,0.0010,3
0.0,-0.0,0.0,0.9999,0.0012,0.0008,3
-0.0,0.0,-0.0,0.9999,0.0013,0.0010,3
0.0,0.0,-0.0,0.9999,0.0015,0.0010,3
0.0,-0.0,-0.1,0.9999,0.0015,0.0008,3
-0.0,0.1,0.0,0.9999,0.0017,0.0009,3
-0.0,-0.0,0.0,0.9999,0.0016,0.0011,3
0.0,-0.1,-0.0,0.9999,0.0014,0.0010,3
-0.0,-0.0,-0.0,0.9999,0.0013,0.0012,3
-0.0,0.0,-0.0,0.9999,0.0015,0.0012,3
0.0,0.1,-0.1,0.9999,0.0017,0.0012,3
-0.0,-0.1,-0.1,0.9999,0.0015,0.0012,3
-0.0,-0.0,0.0,0.9999,0.0014,0.0013,3
0.1,-0.0,-0.0,0.9999,0.0014,0.0011,3
0.1,-0.0,0.0,0.9999,0.0012,0.0010,3
-0.0,0.0,0.0,0.9999,0.0014,0.0010,3
0.0,0.0,-0.1,0.9999,0.0014,0.0008,3
-0.0,0.0,0.0,0.9999,0.0016,0.0010,3
0.0,-0.0,0.1,0.9999,0.0014,0.0008,3
-0.0,0.0,0.1,0.9999,0.0015,0.0010,3
0.0,0.0,0.1,0.9999,0.0017,0.0009,3
-0.1,-0.0,-0.0,0.9999,0.0016,0.0011,3
-0.0,0.0,-0.0,0.9999,0.0016,0.0013,3
-0.0,-0.0,-0.0,0.9999,0.0015,0.0014,3
0.0,-0.0,-0.1,0.9999,0.0014,0.0013,3
0.0,0.0,0.0,0.9999,0.0014,0.0011,3
-0.0,-0.0,0.0,0.9999,0.0012,0.0012,3
0.0,0.0,-0.1,0.9999,0.0014,0.0012,3
-0.0,-0.0,0.0,0.9999,0.0013,0.0013,3
0.1,0.0,0.0,0.9999,0.0014,0.0011,3
0.0,0.0,0.0,0.9999,0.0014,0.0009,3
-0.0,-0.0,-0.0,0.9999,0.0014,0.0011,3
-0.0,-0.0,-0.1,0.9999,0.0013,0.0013,3
-0.0,-0.1,-0.0,0.9999,0.0011,0.0013,3
0.0,0.0,-0.0,0.9999,0.0013,0.0012,3
0.0,0.0,-0.0,0.9999,0.0015,0.0012,3
0.0,-0.0,-0.0,0.9999,0.0015,0.0010,3
-0.0,0.0,-0.0,0.9999,0.0016,0.0011,3
0.0,0.0,0.1,0.9999,0.0017,0.0010,3
0.0,0.0,-0.0,0.9999,0.0017,0.0008,3
0.0,0.0,0.0,0.9999,0.0019,0.0007,3
0.1,-0.0,0.1,0.9999,0.0018,0.0005,3
0.0,-0.0,0.1,0.9999,0.0018,0.0003,3
0.0,-0.0,-0.0,0.9999,0.0016,0.0002,3
-0.0,-0.0,0.1,0.9999,0.0014,0.0003,3
-0.0,-0.0,-0.0,0.9999,0.0012,0.0004,3
-0.0,-0.0,-0.0,0.9999,0.0012,0.0005,3
0.0,-0.0,0.1,0.9999,0.0010,0.0004,3
0.0,0.0,-0.0,0.9999,0.0012,0.0003,3
-0.0,-0.0,-0.1,0.9999,0.0010,0.0003,3
-0.0,-0.0,0.0,0.9999,0.0009,0.0004,3
0.0,-0.0,0.0,0.9999,0.0007,0.0003,3
-0.0,0.0,0.0,0.9999,0.0007,0.0005,3
-0.0,-0.0,0.1,0.9999,0.0006,0.0006,3
0.0,-0.0,0.0,0.9999,0.0004,0.0006,3
0.0,-0.0,0.0,0.9999,0.0006,0.0007,3
0.0,-0.1,-0.1,0.9999,0.0004,0.0006,3
-0.0,0.0,-0.1,0.9999,0.0005,0.0007,3
0.0,0.0,-0.0,0.9999,0.0007,0.0006,3
-0.0,0.0,-0.0,0.9999,0.0009,0.0007,3
-0.0,0.1,-0.0,0.9999,0.0010,0.0008,3
0.0,-0.0,-0.1,0.9999,0.0009,0.0006,3
-0.0,0.0,0.0,0.9999,0.0011,0.0007,3
-0.0,-0.0,-0.0,0.9999,0.0009,0.0008,3
0.0,0.0,-0.0,0.9999,0.0011,0.0007,3
0.0,-0.0,-0.0,0.9999,0.0010,0.0005,3
0.0,-0.0,0.0,0.9999,0.0008,0.0005,3
0.0,0.0,0.1,0.9999,0.0010,0.0004,3
0.0,-0.1,0.1,0.9999,0.0009,0.0004,3
0.1,0.0,-0.0,0.9999,0.0009,0.0002,3
0.0,0.1,0.1,0.9999,0.0010,0.0001,3
-0.0,0.0,0.0,0.9999,0.0012,0.0001,3
-0.0,0.0,-0.0,0.9999,0.0012,0.0003,3
0.0,-0.0,0.1,0.9999,0.0010,0.0003,3
0.0,0.0,-0.0,0.9999,0.0012,0.0002,3
0.0,0.0,-0.0,0.9999,0.0014,0.0002,3
0.0,0.1,0.0,0.9999,0.0016,0.0001,3
0.0,-0.1,-0.1,0.9999,0.0014,0.0001,3
-0.0,-0.0,0.0,0.9999,0.0013,0.0002,3
-0.0,0.0,0.1,0.9999,0.0014,0.0004,3
-0.0,0.0,0.0,0.9999,0.0016,0.0005,3
-0.0,-0.0,0.0,0.9999,0.0016,0.0007,3
0.0,0.0,-0.0,0.9999,0.0018,0.0006,3
-0.1,-0.0,-0.1,0.9999,0.0017,0.0008,3
-0.0,-0.0,-0.1,0.9999,0.0016,0.0009,3
0.0,-0.1,-0.1,0.9999,0.0014,0.0009,3
0.0,-0.1,-0.1,0.9999,0.0012,0.0008,3
-0.0,-0.1,0.0,0.9999,0.0010,0.0008,3
-0.0,0.0,0.1,0.9999,0.0011,0.0009,3
0.0,0.0,0.0,0.9999,0.0012,0.0007,3
-0.1,0.0,0.1,0.9999,0.0013,0.0009,3
0.0,0.0,0.0,0.9999,0.0013,0.0007,3
0.0,0.0,-0.1,0.9999,0.0014,0.0006,3
-0.0,-0.0,0.0,0.9999,0.0013,0.0007,3
0.0,0.0,-0.0,0.9999,0.0014,0.0006,3
-0.0,0.0,0.0,0.9999,0.0015,0.0008,3
-0.0,0.0,0.0,0.9999,0.0017,0.0008,3
-0.1,-0.1,0.0,0.9999,0.0016,0.0010,3
0.0,0.0,-0.2,0.9999,0.0017,0.0007,3
0.0,0.0,-0.2,0.9999,0.0019,0.0006,3
-0.1,0.0,-0.0,0.9999,0.0019,0.0008,3
-0.0,-0.0,-0.1,0.9999,0.0017,0.0008,3
0.0,0.0,-0.1,0.9999,0.0017,0.0006,3
-0.1,-0.0,-0.0,0.9999,0.0017,0.0008,3
-0.1,-0.0,-0.1,0.9999,0.0017,0.0009,3
0.0,0.0,-0.0,0.9999,0.0019,0.0008,3
-0.1,0.0,0.1,0.9999,0.0020,0.0010,3
0.0,0.0,0.2,0.9999,0.0021,0.0009,3
0.1,0.0,0.0,0.9999,0.0021,0.0007,3
0.0,-0.0,0.1,0.9999,0.0021,0.0004,3
-0.2,-0.3,0.1,0.9999,0.0020,0.0005,3
0.3,0.0,-0.7,0.9999,0.0020,0.0002,3
0.4,0.3,-0.7,0.9999,0.0021,0.0001,3
0.1,0.0,0.0,0.9999,0.0022,-0.0001,3
-0.3,-0.0,0.5,0.9999,0.0022,0.0001,3
-0.3,-0.1,0.5,0.9999,0.0021,0.0002,3
0.1,-0.1,-0.2,0.9999,0.0020,0.0000,3
0.3,0.2,-0.4,0.9999,0.0021,-0.0001,3
0.3,0.2,-0.3,0.9999,0.0022,-0.0003,3
-0.1,-0.0,0.0,0.9999,0.0022,-0.0000,3
-0.2,-0.1,0.4,0.9999,0.0021,0.0002,3
-0.4,-0.2,0.5,0.9999,0.0020,0.0003,3
-0.2,0.0,0.3,0.9999,0.0020,0.0004,3
0.1,0.0,-0.2,0.9999,0.0021,0.0002,3
0.0,-0.0,-0.4,0.9999,0.0020,-0.0001,3
0.1,-0.1,-0.2,0.9999,0.0020,-0.0003,3
0.1,-0.0,-0.0,0.9999,0.0019,-0.0005,3
0.0,0.0,0.1,0.9999,0.0020,-0.0006,3
-0.1,0.0,0.2,0.9999,0.0021,-0.0004,3
-0.0,0.0,0.2,0.9999,0.0023,-0.0003,3
0.1,-0.0,0.0,0.9999,0.0022,-0.0005,3
-0.0,0.0,0.1,0.9999,0.0023,-0.0003,3
-0.1,-0.1,0.1,0.9999,0.0021,-0.0001,3
-0.2,-0.5,0.1,0.9999,0.0019,-0.0000,3
-0.2,-0.8,-0.0,0.9999,0.0017,0.0000,3
-0.3,-0.9,0.0,0.9999,0.0015,0.0001,3
-0.2,-1.0,-0.2,0.9999,0.0013,0.0001,3
-0.1,-0.9,-0.3,0.9999,0.0011,0.0001,3
-0.1,-0.8,-0.4,0.9999,0.0008,0.0001,3
-0.1,-0.5,-0.1,0.9999,0.0006,0.0001,3
-0.1,-0.4,-0.1,0.9999,0.0004,0.0002,3
-0.1,-0.5,-0.0,0.9999,0.0002,0.0002,3
0.1,-0.4,-0.0,0.9999,0.0000,0.0002,3
0.1,-0.4,-0.1,0.9999,-0.0002,0.0001,3
0.1,-0.3,0.1,0.9999,-0.0003,0.0001,3
0.2,-0.3,-0.0,0.9999,-0.0005,-0.0000,3
0.2,-0.3,-0.0,0.9999,-0.0007,-0.0001,3
0.1,-0.2,0.1,0.9999,-0.0008,-0.0001,3
0.1,-0.2,0.0,0.9998,-0.0010,-0.0002,3
0.0,-0.2,0.0,0.9998,-0.0012,-0.0002,3
0.0,-0.1,0.2,0.9998,-0.0014,-0.0001,3
-0.0,-0.2,-0.0,0.9998,-0.0015,-0.0000,3
-0.2,0.1,-0.0,0.9998,-0.0015,0.0003,3
-0.2,0.3,0.1,0.9998,-0.0013,0.0005,3
-0.3,0.4,0.4,0.9998,-0.0011,0.0006,3
-0.1,0.5,0.3,0.9998,-0.0009,0.0007,3
